Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total.1
29-SEP-2023|ENZO|EQUITY|2162547122.0|50|0|77400|0|0|663327022|0|0|0|0|663404422|0|861800|0|100|2880800|0|0|0|0|3742700
29-SEP-2023|EPAC|EQUITY|3303400000.0|11|0|887930000|0|0|2412682500|0|800|260000|0|3300873300|0|1500000|0|460100|45100|0|521500|0|0|2526700
29-SEP-2023|EPMT|EQUITY|2708640000.0|2690|35900|2585732595|0|36000|53268195|0|1226840|0|0|2640299530|0|495900|59900|650000|120040|843400|2090340|0|61430734|65690314
29-SEP-2023|ERAA|EQUITY|15950000000.0|452|1453547800|2707504650|98324500|0|1627602172|612946008|26279001|12247400|313200|6538764731|8495205|307724147|324526236|650323479|2274700|1088646433|255631259|106837800|471776010|3216235269
29-SEP-2023|ERAL|EQUITY|5187500000.0|318|215237200|44041500|23056300|0|401147600|278054400|15926300|6268700|0|983732000|0|21026300|0|32558300|183400|0|0|0|0|53768000
29-SEP-2023|ERTX|EQUITY|1286539792.0|360|0|1218823992|0|0|63497700|0|10100|0|0|1282331792|0|0|0|90800|90000|0|64000|0|0|244800
29-SEP-2023|ESIP|EQUITY|1109953847.0|50|0|8548900|0|0|745699030|0|170|0|0|754248100|0|0|0|827254|399800|0|78693|0|0|1305747
29-SEP-2023|ESSA|EQUITY|17226975700.0|795|259551000|5280463149|38079400|0|7055017960|384063002|85623439|7169300|1515300|13111482550|63131600|554711800|131885061|1602151751|51995600|329744287|593770285|0|788102766|4115493150
29-SEP-2023|ESTA|EQUITY|2425354179.0|84|0|1590257199|0|68560550|674230105|0|37|0|0|2333047891|0|0|0|1732200|0|0|700000|0|89374088|91806288
29-SEP-2023|ESTI|EQUITY|2015208720.0|50|2500|946069218|0|50177|170082225|0|1965|0|0|1116206085|0|661800|0|240|170000|0|400|0|70|832510
29-SEP-2023|ETWA|EQUITY|4668671400.0|110|500|3700434500|32900|46000|189051400|563000|10000|0|0|3890138300|0|115044800|0|59841300|82425700|0|14086200|0|268152600|539550600
29-SEP-2023|EURO|EQUITY|2548826428.0|204|0|1511877830|0|0|795960878|122065800|115600020|0|0|2545504528|0|100|0|2702300|619500|0|0|0|0|3321900
29-SEP-2023|EXCL|EQUITY|13128430665.0|2380|604681594|132830432|120738560|0|468635342|686555468|2044386|24585777|276100|2040347659|12992850|797297136|395139121|8914380554|24175312|377573672|159580234|1929930|405014197|11088083006
29-SEP-2023|FAPA|EQUITY|3629411800.0|5125|0|95502700|0|0|331000|0|0|0|0|95833700|0|3379323200|0|1000|3900|0|0|0|0|3379328100
29-SEP-2023|FAST|EQUITY|3990277158.0|800|296214796|1434799368|0|0|41499346|0|7436365|0|6384440|1786334315|0|187581832|0|46975888|138700|344158000|15808430|0|105085|594767935
29-SEP-2023|FASW|EQUITY|2477888787.0|5825|4000|865875324|0|1393440|916632|0|1738|206800|0|868397934|0|1368951916|0|1267|3667|0|2601269|0|6|1371558125
29-SEP-2023|FILM|EQUITY|9511217000.0|2950|12642900|22877300|8700|0|1165001513|22228500|250519|2100|0|1223011532|0|1407843900|62300|592338220|2155700|4455500|10514599|45400|516503564|2533919183
29-SEP-2023|FIMP|EQUITY|400000975.0|58|0|95741400|0|0|304082775|0|0|0|0|399824175|0|0|0|100|176700|0|0|0|0|176800
29-SEP-2023|FINN|EQUITY|2188500000.0|0|0|810907900|0|0|550718800|0|1067900|0|90299200|1452993800|0|0|0|0|10925700|0|396305500|0|0|407231200
29-SEP-2023|FIRE|EQUITY|1475363179.0|63|348128850|10361800|1203600|0|849137077|261163615|4315000|70987|50|1474380979|0|10000|0|540900|161200|0|245100|0|0|957200
29-SEP-2023|FISH|EQUITY|480000000.0|5450|0|429488700|0|0|49695100|0|50000|0|0|479233800|0|0|0|759000|0|0|7200|0|0|766200
29-SEP-2023|FITT|EQUITY|726130199.0|620|0|222073000|0|0|503859099|0|0|0|0|725932099|0|0|0|198100|0|0|0|0|0|198100
29-SEP-2023|FLMC|EQUITY|781250000.0|79|0|90714200|0|0|65182800|0|0|0|0|155897000|0|0|0|0|53000|0|300000|0|0|353000
29-SEP-2023|FMII|EQUITY|3120999633.0|590|0|1481612907|0|0|1535116188|0|20409186|0|0|3037138281|0|137640|0|43545|83680077|0|90|0|0|83861352
29-SEP-2023|FOLK|EQUITY|3948133300.0|73|0|2778632200|0|0|1162921600|0|0|0|0|3941553800|0|0|0|5323400|1252900|0|3200|0|0|6579500
29-SEP-2023|FOOD|EQUITY|650000000.0|91|0|10418900|0|0|139496600|0|0|0|0|149915500|0|0|0|20100|31900|0|32500|0|0|84500
29-SEP-2023|FORU|EQUITY|465224000.0|160|0|415229200|0|0|39050800|0|105500|0|0|454385500|0|0|0|85000|10723400|0|100|0|30000|10838500
29-SEP-2023|FORZ|EQUITY|1984009887.0|50|0|345893339|0|0|946967268|394219300|58441245|2300|15755500|1761278952|0|3897700|0|10365500|3500|0|74230000|0|134234235|222730935
29-SEP-2023|FPNI|EQUITY|5566414000.0|212|0|5027910|0|0|377903036|54|173|0|0|382931173|0|118375165|355500|1758600|9985685|0|19362900|1364200|82|151202132
29-SEP-2023|FREN|EQUITY|335388080048.0|56|449634500|48883082164|78204600|7|27695223092|1738770725|4538973|160175|420550|78850034786|326983704|51701105634|1346899532|2491864762|112346227|3769881505|8404605529|25909600|3288156843|71467753336
29-SEP-2023|FUJI|EQUITY|1300000000.0|246|0|360088900|0|0|17119700|0|0|0|0|377208600|0|64992500|0|837210100|178800|0|20410000|0|0|922791400
29-SEP-2023|FUTR|EQUITY|6390003901.0|51|0|500101500|0|0|604003201|0|162779400|0|0|1266884101|0|0|0|6788600|4331200|0|0|0|0|11119800
29-SEP-2023|FWCT|EQUITY|1875000000.0|53|0|6384800|0|0|284121400|0|0|0|0|290506200|0|25000000|0|100|393700|0|84000000|0|0|109393800
29-SEP-2023|GAMA|EQUITY|10011027656.0|18|0|6773832900|0|0|545998056|2260617900|17500000|117000000|14200000|9729148856|0|0|0|1300|3462300|0|278415200|0|0|281878800
29-SEP-2023|GDST|EQUITY|9242500000.0|157|0|743501110|695000|0|267328778|0|98728|0|0|1011623616|0|440400|3064637|113118|1041594|0|30187|0|2619433|7309369
29-SEP-2023|GDWU|EQUITY|252000000.0|0|14263940|7700100|0|1300|125772250|0|11212650|0|325000|159275240|0|0|0|2295700|639700|0|0|0|0|2935400
29-SEP-2023|GDYR|EQUITY|410000000.0|1345|170000|39268600|0|1000|14861100|0|5600|100|0|54306400|0|0|0|904100|1034000|0|563000|0|0|2501100
29-SEP-2023|GEMA|EQUITY|1600000000.0|320|0|283885100|0|0|164616200|209781900|300|0|0|658283500|0|0|0|4600|100|29711800|0|0|0|29716500
29-SEP-2023|GEMS|EQUITY|5882353000.0|6075|42851200|5395055278|1400|0|26148836|1220000|321|0|0|5465277035|16600|411259679|370484|1871479|19800|72464|328797|43271|3093391|417075965
29-SEP-2023|GGRM|EQUITY|1924088000.0|24600|22386000|38186417|4217600|21200|139246163|10738346|2115902|326700|255200|217493528|1182232|13706905|10232341|22855250|767407|23287833|10792349|0|29827070|112651387
29-SEP-2023|GGRP|EQUITY|12111376157.0|496|0|1682383857|0|0|3732080500|0|0|0|988800|5415453157|0|0|82000|363818200|20500|0|76640700|0|313600|440875000
29-SEP-2023|GHON|EQUITY|550000000.0|1805|0|321902900|0|0|228085700|0|0|0|0|549988600|0|0|0|5300|5600|0|500|0|0|11400
29-SEP-2023|GIAA|EQUITY|91480783837.0|92|413041002|7549919029|79087874|0|6813086555|198701800|45408268|9750194|313973439|15422968161|0|9357325810|0|3573805649|158732954|57364208|816250395|0|1651461395|15614940411
29-SEP-2023|GJTL|EQUITY|3484800000.0|740|575500|32156604|922540|110276|1004845178|36122850|7566021|1048|2854700|1085154717|0|2500462|34108137|457581214|96945734|23976269|13551011|9940033|19278066|657880926
29-SEP-2023|GLOB|EQUITY|1111112000.0|107|0|996572500|0|0|20245500|0|0|0|0|1016818000|0|0|0|18420700|0|0|46122800|0|29750500|94294000
29-SEP-2023|GLVA|EQUITY|1500000000.0|895|0|182283800|0|0|166599000|0|0|42073700|0|390956500|0|0|0|50141200|108690700|0|80731900|0|69479700|309043500
29-SEP-2023|GMCW|EQUITY|58839958.0|0|0|10705450|0|0|6173168|0|0|0|0|16878618|0|0|0|0|0|0|0|0|39152500|39152500
29-SEP-2023|GMFI|EQUITY|28233511500.0|80|1440914700|8427400|4878300|161050000|1001826600|0|147672200|5000|14850100|2779624300|0|4790700|0|26284400|10645800|0|2005900|0|0|43726800
29-SEP-2023|GMTD|EQUITY|101538000.0|14850|0|4350600|0|0|148200|807500|0|0|0|5306300|0|0|0|7800|0|0|0|0|0|7800
29-SEP-2023|GOLD|EQUITY|1277276000.0|346|0|1093315064|0|0|12205884|0|102659927|0|0|1208180875|0|63964200|0|4208425|51000|0|871500|0|0|69095125
29-SEP-2023|GOLL|EQUITY|3665000759.0|50|0|2800818100|0|0|154168059|0|3300|25000|0|2955014459|0|697150000|0|11456900|369200|0|1000000|0|0|709976100
29-SEP-2023|GOOD|EQUITY|36897901455.0|434|17500000|7446444041|32700|0|17802879550|0|0|65000|0|25266921291|0|11139506064|2516600|317001500|77500|19853600|23725400|0|6299500|11508980164
29-SEP-2023|GOTO|EQUITY|1184363929502.0|85|19643658310|65272197193|687870900|51902565|103170136401|14489072371|219826393|363340700|1110200|203899115033|6752725498|456852913502|22359233326|186682754227|7904111853|58715048849|35168671770|899012000|151699713697|927034184722
29-SEP-2023|GPRA|EQUITY|4276655336.0|99|0|3233949055|0|8724500|999748603|0|9084|67|0|4242431309|0|2122743|0|5336100|5571167|8000000|11593900|0|1600117|34224027
29-SEP-2023|GPSO|EQUITY|666741103.0|127|0|804986|0|0|665807937|0|0|0|0|666612923|0|100|0|11500|10180|0|106400|0|0|128180
29-SEP-2023|GREN|EQUITY|4694111791.0|0|0|1687926500|0|0|64582491|0|142365000|0|6524600|1901398591|0|0|0|0|582000|0|0|0|2791800000|2792382000
29-SEP-2023|GRIA|EQUITY|7375720674.0|94|0|1349900|0|0|4893322874|0|0|0|0|4894672774|0|0|0|3166300|1681600|0|0|0|0|4847900
29-SEP-2023|GRPM|EQUITY|1545000000.0|62|0|133700|0|0|304926700|0|0|0|0|305060400|0|0|0|0|3939600|0|0|0|0|3939600
29-SEP-2023|GSMF|EQUITY|14230399705.0|62|37500|3604165733|0|880|118063153|0|40857|0|36|3722308159|0|9717377431|0|222400|296437|0|710500|0|24|9718606792
29-SEP-2023|GTBO|EQUITY|2500000000.0|575|4973000|660398300|0|0|70778300|0|37|0|0|736149637|0|200|0|1761373400|221100|0|60141|0|22|1761654863
29-SEP-2023|GTRA|EQUITY|1894375000.0|208|0|117700|0|0|372454400|0|0|0|0|372572100|0|0|0|5719200|583700|0|0|0|0|6302900
29-SEP-2023|GTSI|EQUITY|15819142767.0|51|125000000|13507298179|0|0|1736751400|0|428824000|0|5500000|15803373579|0|0|0|590500|10299000|0|0|0|0|10889500
29-SEP-2023|GULA|EQUITY|1070362500.0|350|0|9129500|0|0|400765800|46100000|0|0|0|455995300|0|0|0|5396100|181100|0|0|0|0|5577200
29-SEP-2023|GWSA|EQUITY|7800760000.0|161|0|695851300|367250000|0|433417000|84990300|0|0|0|1581508600|0|0|0|5366800|555700|0|12260900|0|0|18183400
29-SEP-2023|GZCO|EQUITY|6000000000.0|105|0|1826796300|10475000|0|3142202200|630000|148426500|0|0|5128530000|0|1000000|0|204684500|657377500|0|5024000|0|3384000|871470000
29-SEP-2023|HADE|EQUITY|2120000000.0|4|0|212953533|203194117|0|544427749|312284043|13761600|1380158|107411200|1395412400|0|30000|0|1298100|587500|0|5472000|0|0|7387600
29-SEP-2023|HAIS|EQUITY|2626250000.0|280|0|238136300|0|0|987403200|0|2036100|0|0|1227575600|0|1283300|0|3100000|1422200|0|459400|15322500|11437000|33024400
29-SEP-2023|HAJJ|EQUITY|2290500000.0|164|0|1605872370|0|0|681478630|0|0|0|0|2287351000|0|50000|0|2589800|502900|0|6300|0|0|3149000
29-SEP-2023|HALO|EQUITY|5650004304.0|74|0|717973000|0|0|4912376004|0|15200000|2500|0|5645551504|0|0|0|2120000|1512800|0|320000|0|0|3952800
29-SEP-2023|HATM|EQUITY|7000000000.0|354|0|269949400|0|0|1042236700|0|2000|100|0|1312188200|0|2842700|0|84584600|384500|0|0|0|0|87811800
29-SEP-2023|HBAT|EQUITY|1040740800.0|43|0|3171900|0|0|1036841700|0|0|0|0|1040013600|0|0|0|0|727200|0|0|0|0|727200
29-SEP-2023|HDFA|EQUITY|6542445783.0|112|0|2500707293|0|0|122559153|0|0|0|0|2623266446|0|33000100|0|244740900|0|0|14100000|0|3627338337|3919179337
29-SEP-2023|HDIT|EQUITY|1524680000.0|50|0|885140700|2062700|0|636405000|0|106000|0|0|1523714400|0|0|0|10100|910800|0|34700|0|0|955600
29-SEP-2023|HDTX|EQUITY|3601462800.0|120|20000|373501000|0|2600|17003940|0|130700|0|0|390658240|0|341788300|0|147100|7195600|0|162800|0|0|349293800
29-SEP-2023|HEAL|EQUITY|14967599095.0|1310|437445700|1732088440|48004100|0|8222902408|176888430|4984|4607200|13531000|10635472262|21155600|1524962546|71882102|601495187|1004000|736337686|133969938|39063500|816419274|3946289833
29-SEP-2023|HELI|EQUITY|832862387.0|79|0|154384700|147500|0|19386487|0|0|0|5000000|178918687|0|0|0|100|150000|0|84793600|0|0|84943700
29-SEP-2023|HERO|EQUITY|4183634000.0|1125|0|115262831|0|43000|137657568|0|396495|0|0|253359894|0|103549095|0|8795550|2023500|16038658|352285877|7702500|46584282|536979462
29-SEP-2023|HEXA|EQUITY|840000000.0|6625|0|2351500|4300|0|80197500|363200|18463|0|0|82934963|0|43005570|1653352|24418528|692900|30062615|27770361|0|3766711|131370037
29-SEP-2023|HILL|EQUITY|2948300000.0|2490|23926200|23778500|1849300|0|189505500|129763700|0|0|0|368823200|0|43038400|13446600|7937200|564900|8298400|191300|0|0|73476800
29-SEP-2023|HITS|EQUITY|7101084801.0|340|0|5627701511|0|0|1471104528|0|10465|0|290417|7099106921|0|230|0|542800|157823|0|10000|0|65|710918
29-SEP-2023|HKMU|EQUITY|3221750000.0|50|1299100|566091062|2420000|0|2555960238|0|100|0|91398700|3217169200|0|0|0|1457800|1163000|0|1960000|0|0|4580800
29-SEP-2023|HMSP|EQUITY|116318076900.0|865|431280800|890279050|270275325|1456250|5381104376|384617996|57469501|1618900|2457575|7420559773|18063200|144479734|147127496|311760296|9265675|338935173|188850022|0|73833206|1232314802
29-SEP-2023|HOKI|EQUITY|9677752680.0|132|64989200|171288000|75000|0|2764808580|38000000|5699600|1400|500000|3045361780|0|1790000|0|9756500|2821600|68000|553300|0|17401500|32390900
29-SEP-2023|HOME|EQUITY|22212194782.0|50|312571412|1266856200|4585042|0|7126619966|3518789949|3091782700|8298800|5480695194|20810199263|0|510000|0|69550000|39443000|0|68387519|0|2420000|180310519
29-SEP-2023|HOMI|EQUITY|1575000000.0|540|0|78500|0|0|314549600|0|0|0|0|314628100|0|0|0|364300|2000|0|5600|0|0|371900
29-SEP-2023|HOPE|EQUITY|2130360201.0|50|0|160553800|0|0|691569701|0|400|0|0|852123901|0|0|0|100|736000|0|200|0|0|736300
29-SEP-2023|HOTL|EQUITY|3550001452.0|50|0|2019446500|0|0|1308052887|158279200|33502900|0|15719865|3535001352|0|0|0|0|100|0|0|0|0|100
29-SEP-2023|HRME|EQUITY|5958750000.0|50|0|5089270200|0|0|794253200|0|0|0|0|5883523400|0|3043800|0|25373000|1180200|0|45629600|0|0|75226600
29-SEP-2023|HRTA|EQUITY|4605262400.0|448|0|3291093600|3001600|0|680017900|169950700|1506500|2134200|0|4147704500|0|56474500|12186300|41864300|1557900|246987100|3367400|1639000|93481400|457557900
29-SEP-2023|HRUM|EQUITY|13518100000.0|1885|528711500|2396856252|56273500|1850000|927483065|358824949|5614097|1777500|517700|4277908563|1609500|13039965|142316893|60735605|2319200|89285713|99849277|8397700|72967584|490521437
29-SEP-2023|HUMI|EQUITY|18046450000.0|181|0|17631056500|2000|0|394269900|2000000|5000|0|0|18027333400|0|0|0|13646000|5137700|0|2900|0|0|18786600
29-SEP-2023|IATA|EQUITY|25238245256.0|53|39644130|12362974002|285714300|0|4314585652|80483200|418532501|1400545|37|17503334367|0|5952772162|0|535180966|4168284|0|1035164|0|1240274675|7733431251
29-SEP-2023|IBFN|EQUITY|1517332349.0|32|20000000|1102523119|0|0|285458388|34554300|5680|0|77800|1442619287|0|41192080|0|0|20980|0|0|0|0|41213060
29-SEP-2023|IBOS|EQUITY|8039020641.0|320|0|5438238694|0|0|1240854262|0|100|0|0|6679093056|0|0|0|2010900|2745100|0|8487879|0|0|13243879
29-SEP-2023|IBST|EQUITY|1350904927.0|5300|185400|381323027|0|0|307995|564800|609009|0|0|382990231|0|1760851|0|58964100|500|7315000|12800|0|63891049|131944300
29-SEP-2023|ICBP|EQUITY|11661908000.0|11075|320748850|77460400|54316850|0|114548025|191653301|1542007|11012900|62300|771344633|25354661|102297855|237268372|135946351|646700|638568349|48057172|3857500|369038599|1561035559
29-SEP-2023|ICON|EQUITY|1089750000.0|55|59758626|231279881|0|0|393415651|0|89483000|0|0|773937158|0|0|0|100|18860100|0|8666300|0|20000000|47526500
29-SEP-2023|IDEA|EQUITY|1062437500.0|81|0|509758300|0|0|550490900|0|0|0|0|1060249200|0|0|0|2186600|1700|0|0|0|0|2188300
29-SEP-2023|IDPR|EQUITY|2003000000.0|139|0|2514800|0|0|195451500|44834400|4741500|0|0|247542200|0|49029400|0|2618400|855600|0|2954400|0|0|55457800
29-SEP-2023|IFII|EQUITY|9412000000.0|161|0|704978200|0|0|290912800|0|0|0|0|995891000|0|3053000000|0|223200|85700|0|100|0|0|3053309000
29-SEP-2023|IFSH|EQUITY|2125000000.0|1015|0|407389700|0|0|16055300|0|0|0|0|423445000|0|0|0|7500|1524000|0|23500|0|0|1555000
29-SEP-2023|IGAR|EQUITY|972204500.0|450|0|60622300|0|20000|133438000|0|930000|0|0|195010300|0|945300|0|111000|85000|0|2100|0|60000|1203400
29-SEP-2023|IIKP|EQUITY|33600000000.0|50|4146225400|5177986187|197025557|510260550|2673823003|13370179351|1430674888|10027392|3306914560|30823116888|11628700|1796149360|11291900|196596606|529300|534610200|11864646|0|214212400|2776883112
29-SEP-2023|IKAI|EQUITY|13305799387.0|50|181002000|118141074|27273100|0|9689888492|86500000|255855|0|294279|10103354800|0|336493998|0|14576700|90855808|0|6940205|0|418158|449284869
29-SEP-2023|IKAN|EQUITY|833333000.0|51|0|279412900|0|0|552718400|0|0|0|0|832131300|0|0|0|100|934200|0|267400|0|0|1201700
29-SEP-2023|IKBI|EQUITY|1224000000.0|680|6606000|37879200|0|0|56313100|0|2000|0|0|100800300|0|41652900|0|473200|520400|0|24000|0|0|42670500
29-SEP-2023|IMAS|EQUITY|3994291039.0|1750|133940016|1342445697|10550500|0|122938547|1535800|332675055|50000|10600|1944146215|0|1979661533|214700|48378673|451200|12162905|4440983|0|1194268|2046504262
29-SEP-2023|IMJS|EQUITY|8654325000.0|334|246232100|8121541771|28215500|0|237219690|3400000|1164262|0|75012|8637848335|0|100|0|944000|282000|0|65|0|15243000|16469165
29-SEP-2023|IMPC|EQUITY|54268500000.0|320|1248301400|13808940994|104496800|0|3355104506|426542700|55000722|0|0|18998387122|0|6075800|1190200|127734700|5181300|23275500|37968400|0|348506978|549932878
29-SEP-2023|INAF|EQUITY|3099267500.0|490|432813600|6776500|191000|0|87504863|68728322|5994|524300|81|596544660|0|1585840|0|286200|805800|0|45000|0|0|2722840
29-SEP-2023|INAI|EQUITY|633600000.0|194|0|80310800|0|0|154731600|0|2000|0|0|235044400|0|250000|0|110100|474400|2091900|587600|0|0|3514000
29-SEP-2023|INCF|EQUITY|1438370465.0|50|0|578421744|0|0|832313540|0|3650|0|1062000|1411800934|0|5653954|0|207701|5753800|0|25100|0|53500|11694055
29-SEP-2023|INCI|EQUITY|207656617.0|520|38|16702|0|31608|203781384|102|58207|0|331722|204219763|0|29400|0|119088|75870|0|1457509|0|59290|1741157
29-SEP-2023|INCO|EQUITY|9936338720.0|5650|491304601|2011046803|36936553|160|286067391|117188198|12863085|7680900|185000|2963272691|39804373|1527416211|227242850|136513451|6112700|207322771|48019888|1545200|4699336285|6893313729
29-SEP-2023|INDF|EQUITY|8780426500.0|6625|895224650|33464692|64393160|1433971|378431625|186885879|2900075|26935800|432400|1590102252|31672381|735926982|323477553|304820284|6780320|682445927|116936303|27139700|535245201|2764444651
29-SEP-2023|INDO|EQUITY|4382841253.0|95|0|1448800|0|0|919507153|0|12103400|0|0|933059353|0|700000|0|1801300|0|0|600|0|0|2501900
29-SEP-2023|INDR|EQUITY|654351707.0|3610|0|1874704|0|5485|29405228|1900800|3062|2780|0|33192059|0|295102|282385|14709214|250140|121143|612329|100820|481397|16852530
29-SEP-2023|INDS|EQUITY|656249710.0|2790|348650|580224307|0|0|40540704|0|3916|0|0|621117577|26160000|186|0|176806|1502207|633600|1165658|0|7|29638464
29-SEP-2023|INDX|EQUITY|437913588.0|141|0|457950|0|0|68522908|0|150|0|0|68981008|0|323800|0|363453680|1118250|0|686900|0|30000|365612630
29-SEP-2023|INDY|EQUITY|5210192000.0|2200|43242700|3482203493|10201100|0|990511348|59457486|59346821|54000|113700|4645130648|13746826|17586881|122909979|48180328|1358607|110620551|140754036|9470627|100433507|565061342
29-SEP-2023|INET|EQUITY|7500000000.0|238|0|1159895300|0|0|332176400|0|8000|0|0|1492079700|0|0|0|7218500|458300|0|243500|0|0|7920300
29-SEP-2023|INKP|EQUITY|5470982941.0|11100|192764075|712654838|10627392|444331|294551585|83801031|35873059|997641|104373|1331818325|13976553|261828260|93741076|362614429|29961957|220381915|82124220|2499801|397384711|1464512922
29-SEP-2023|INOV|EQUITY|1808221900.0|179|0|1200493400|0|0|497464700|0|0|0|0|1697958100|0|25327700|0|313400|9546800|0|47004900|0|28071000|110263800
29-SEP-2023|INPC|EQUITY|20223412907.0|74|5331130|7290742456|13837|298|1330826368|0|1864182|109|67|8628778447|0|100|0|952224125|943086|15007100|656477143|0|15|1624651569
29-SEP-2023|INPP|EQUITY|11181971732.0|486|0|4181126767|0|0|53578902|28|0|50011750|0|4284717447|0|3657654173|0|1208009900|1014300|0|17821000|0|0|4884499373
29-SEP-2023|INPS|EQUITY|650000000.0|200|1300000|490172669|0|0|57703371|19905300|0|0|0|569081340|0|2500|0|3800|100000|0|0|0|41812360|41918660
29-SEP-2023|INRU|EQUITY|1388883283.0|1000|528950|32500|0|22000|18084108|0|50138|0|0|18717696|0|966534|0|8299540|18350|0|32439972|0|1298519357|1340243753
29-SEP-2023|INTA|EQUITY|3343935022.0|50|45570400|674270221|206022400|0|1498067037|407268250|4644474|0|0|2835842782|0|250000|0|50|281500|0|92|0|1006175|1537817
29-SEP-2023|INTD|EQUITY|591828000.0|147|1500|14130400|0|0|237603150|0|379500|4800|0|252119350|0|323942700|0|100|70300|0|50000|0|0|324063100
29-SEP-2023|INTP|EQUITY|3681231699.0|9950|265932566|254893544|27480405|260|64566998|95266438|43855|20890600|210700|729285366|8942140|2317381141|174372196|134217181|657300|153329173|44999938|366300|109167839|2943433208
29-SEP-2023|INVS|EQUITY|9990273135.0|0|4106100|936230691|4489817|895000000|631140277|0|4252931|0|660458556|3135678372|4495634|1511604572|19773523|648672347|19732538|12245913|3095934|155456|16545228|2236321145
29-SEP-2023|IPAC|EQUITY|949868500.0|110|0|55000|0|0|13096000|0|0|0|0|13151000|0|0|0|100|76154800|0|860562600|0|0|936717500
29-SEP-2023|IPCC|EQUITY|1818384820.0|710|7487000|108919000|10087100|0|307552300|448100|2408500|9687600|0|446589600|0|436900|0|39791900|280200|6870000|5798300|4466200|4914600|62558100
29-SEP-2023|IPCM|EQUITY|5284811100.0|286|269938500|580175000|869000|0|342913300|8398200|2862300|160000|0|1205316300|424000|0|2824700|3561000|199500|995800|205600|0|1979600|10190200
29-SEP-2023|IPOL|EQUITY|6443379509.0|144|19873500|1519168200|23353700|0|477671329|0|19183700|0|0|2059250429|0|400300|0|230648100|816900|0|327200|0|11614300|243806800
29-SEP-2023|IPPE|EQUITY|4600000000.0|50|0|2229780300|0|0|2365069800|0|0|200|0|4594850300|0|150000|0|218300|2747900|0|2033500|0|0|5149700
29-SEP-2023|IPTV|EQUITY|42197950841.0|50|27205900|27228349991|5630000|0|4544422107|171546800|895798500|0|0|32872953298|0|2357819365|0|30745600|8309800|7742000|2810963607|0|4109417171|9324997543
29-SEP-2023|IRRA|EQUITY|1600000000.0|515|236000|1426776375|77500|0|163156025|0|58300|659400|0|1590963600|0|507900|0|5969200|2497700|0|61600|0|0|9036400
29-SEP-2023|IRSX|EQUITY|5000336783.0|50|0|176145800|0|0|680928183|0|58965600|0|0|916039583|0|157400|0|5622300|1702300|0|76815200|0|0|84297200
29-SEP-2023|ISAP|EQUITY|4020042473.0|17|0|2508390700|0|0|1485634923|0|150|0|0|3994025773|0|0|0|100|816600|0|0|0|0|816700
29-SEP-2023|ISAT|EQUITY|8062702740.0|9825|190316310|1453576887|15433500|2500|28309491|128186197|474678|821200|274000|1817394763|37643660|205862245|93109920|80010812|2051200|374472666|35921730|1828600|5413080998|6243981831
29-SEP-2023|ISSP|EQUITY|7185992035.0|290|3782100|132897791|0|0|1321894989|6590100|3010602|0|0|1468175582|0|512125525|14116934|512267921|124935400|47670494|18761040|2498118|338940341|1571315773
29-SEP-2023|ITIC|EQUITY|940720000.0|270|0|3102200|0|0|148105100|0|200000|0|0|151407300|0|0|0|88200|122424400|0|140100|0|0|122652700
29-SEP-2023|ITMA|EQUITY|999053167.0|446|0|568767295|18500|0|77513572|10000000|33798000|0|2724900|692822267|0|300399200|0|35800|0|0|25900|0|0|300460900
29-SEP-2023|ITMG|EQUITY|1129925000.0|28975|34352625|12539182|2056810|36000|158842200|11744635|2170724|149500|24700|221916376|537321|18830034|31395057|11003141|307600|60879475|12976643|4505290|31503063|171937624
29-SEP-2023|ITTG|EQUITY|1379000000.0|0|0|2226000|0|0|277006750|0|184500|0|6812500|286229750|0|0|0|9357750|3627500|0|20358750|0|1059424750|1092768750
29-SEP-2023|JAKA|EQUITY|520012400.0|0|0|340026500|0|0|155485400|0|895000|0|157000|496563900|0|0|0|3717800|19424000|0|0|0|306700|23448500
29-SEP-2023|JARR|EQUITY|8000000000.0|182|0|186027600|0|0|1034019300|0|0|0|0|1220046900|0|0|0|1425000|713100|0|765000|0|0|2903100
29-SEP-2023|JASS|EQUITY|515835509.0|0|0|517500|0|0|36122|0|0|0|0|553622|0|256848297|0|0|0|0|0|0|0|256848297
29-SEP-2023|JAST|EQUITY|1082575543.0|55|0|521254561|0|0|483226987|0|50|0|0|1004481598|0|4100300|0|13200|179600|0|45788345|0|0|50081445
29-SEP-2023|JATI|EQUITY|3262500000.0|91|0|14527400|100000|0|622225800|0|2474300|0|0|639327500|0|1880000|0|6603700|688800|0|4000000|0|0|13172500
29-SEP-2023|JAWA|EQUITY|3774685500.0|68|0|3303339385|0|0|236813115|0|100|0|0|3540152600|0|0|0|174022700|20300300|0|37800000|0|2409900|234532900
29-SEP-2023|JAYA|EQUITY|795638404.0|126|0|339140100|0|0|444259804|0|374600|0|0|783774504|0|11661900|0|100|200400|0|1500|0|0|11863900
29-SEP-2023|JECC|EQUITY|151200000.0|3150|26578300|4267100|3577600|0|4592460|0|5300|0|654500|39675260|0|0|0|3337700|6900|0|9400|0|0|3354000
